Word,Frequency 2020,Frequency 2024,Growth Rate (%)
recipients,4.0,3.0,-25.0
delicious,1.0,0.75,-25.0
vegetable,3.0,2.25,-25.0
highs,2.0,1.5,-25.0
deposits,1.0,0.75,-25.0
mistress,3.0,2.25,-25.0
trustees,1.0,0.75,-25.0
reprints,1.0,0.75,-25.0
priest,1.0,0.75,-25.0
mailed,1.0,0.75,-25.0
tex,1.0,0.75,-25.0
lenders,1.0,0.75,-25.0
fixtures,1.0,0.75,-25.0
punishment,1.0,0.75,-25.0
appreciation,3.0,2.25,-25.0
ethiopia,4.0,3.0,-25.0
buried,2.0,1.5,-25.0
wilderness,2.0,1.5,-25.0
sponsorship,2.0,1.5,-25.0
terrorists,2.0,1.5,-25.0
crap,3.0,2.25,-25.0
bookings,2.0,1.5,-25.0
appraisal,4.0,3.0,-25.0
submitting,2.0,1.5,-25.0
breeding,5.0,3.75,-25.0
trash,1.0,0.75,-25.0
earl,3.0,2.25,-25.0
breeds,1.0,0.75,-25.0
boulevard,1.0,0.75,-25.0
hotmail,2.0,1.5,-25.0
lender,1.0,0.75,-25.0
villages,2.0,1.5,-25.0
shade,3.0,2.25,-25.0
dietary,4.0,3.0,-25.0
precipitation,4.0,3.0,-25.0
pools,5.0,3.75,-25.0
fighters,1.0,0.75,-25.0
greetings,1.0,0.75,-25.0
biographies,2.0,1.5,-25.0
foo,3.0,2.25,-25.0
gba,2.0,1.5,-25.0
plaintiff,2.0,1.5,-25.0
muslims,2.0,1.5,-25.0
freelance,4.0,3.0,-25.0
cigarette,1.0,0.75,-25.0
lobby,3.0,2.25,-25.0
str,2.0,1.5,-25.0
gotta,2.0,1.5,-25.0
cowboy,1.0,0.75,-25.0
betty,1.0,0.75,-25.0
vip,3.0,2.25,-25.0
naughty,1.0,0.75,-25.0
cabinets,1.0,0.75,-25.0
formatting,3.0,2.25,-25.0
yea,2.0,1.5,-25.0
fur,2.0,1.5,-25.0
satisfactory,4.0,3.0,-25.0
bracelets,1.0,0.75,-25.0
telephony,5.0,3.75,-25.0
retreat,5.0,3.75,-25.0
wherever,5.0,3.75,-25.0
estates,1.0,0.75,-25.0
rug,1.0,0.75,-25.0
marble,2.0,1.5,-25.0
hull,5.0,3.75,-25.0
macedonia,1.0,0.75,-25.0
funk,1.0,0.75,-25.0
magnet,2.0,1.5,-25.0
bind,3.0,2.25,-25.0
urgent,2.0,1.5,-25.0
gothic,1.0,0.75,-25.0
eh,2.0,1.5,-25.0
puppy,2.0,1.5,-25.0
acre,2.0,1.5,-25.0
cigarettes,1.0,0.75,-25.0
expires,1.0,0.75,-25.0
lows,1.0,0.75,-25.0
finances,3.0,2.25,-25.0
enjoying,1.0,0.75,-25.0
smell,1.0,0.75,-25.0
pest,4.0,3.0,-25.0
reef,1.0,0.75,-25.0
gst,1.0,0.75,-25.0
len,2.0,1.5,-25.0
quizzes,2.0,1.5,-25.0
boulder,5.0,3.75,-25.0
renew,1.0,0.75,-25.0
floppy,1.0,0.75,-25.0
incurred,2.0,1.5,-25.0
acknowledge,2.0,1.5,-25.0
thoroughly,2.0,1.5,-25.0
questionnaire,4.0,3.0,-25.0
dare,1.0,0.75,-25.0
madagascar,1.0,0.75,-25.0
albania,1.0,0.75,-25.0
roommate,2.0,1.5,-25.0
webcams,1.0,0.75,-25.0
wax,3.0,2.25,-25.0
surname,1.0,0.75,-25.0
theology,2.0,1.5,-25.0
allergy,3.0,2.25,-25.0
disks,4.0,3.0,-25.0
irs,1.0,0.75,-25.0
bye,2.0,1.5,-25.0
casio,4.0,3.0,-25.0
blessed,1.0,0.75,-25.0
favors,4.0,3.0,-25.0
sticks,5.0,3.75,-25.0
leone,1.0,0.75,-25.0
basement,1.0,0.75,-25.0
sandwich,2.0,1.5,-25.0
eau,1.0,0.75,-25.0
checklist,1.0,0.75,-25.0
lap,2.0,1.5,-25.0
luther,1.0,0.75,-25.0
peaceful,3.0,2.25,-25.0
adsl,1.0,0.75,-25.0
astrology,1.0,0.75,-25.0
supplemental,1.0,0.75,-25.0
pillow,1.0,0.75,-25.0
fd,3.0,2.25,-25.0
avon,1.0,0.75,-25.0
flavor,4.0,3.0,-25.0
horrible,1.0,0.75,-25.0
hungry,4.0,3.0,-25.0
marathon,2.0,1.5,-25.0
gasoline,3.0,2.25,-25.0
belfast,3.0,2.25,-25.0
trader,4.0,3.0,-25.0
allowance,1.0,0.75,-25.0
designation,3.0,2.25,-25.0
ballot,1.0,0.75,-25.0
plastics,1.0,0.75,-25.0
pct,1.0,0.75,-25.0
drainage,1.0,0.75,-25.0
yeast,3.0,2.25,-25.0
contacting,1.0,0.75,-25.0
findarticles,1.0,0.75,-25.0
bite,1.0,0.75,-25.0
insulin,1.0,0.75,-25.0
wives,2.0,1.5,-25.0
mileage,1.0,0.75,-25.0
auburn,2.0,1.5,-25.0
nitrogen,1.0,0.75,-25.0
dock,2.0,1.5,-25.0
firewire,1.0,0.75,-25.0
hint,5.0,3.75,-25.0
ccd,1.0,0.75,-25.0
burlington,4.0,3.0,-25.0
occupations,4.0,3.0,-25.0
kruger,2.0,1.5,-25.0
pork,1.0,0.75,-25.0
laden,2.0,1.5,-25.0
barn,1.0,0.75,-25.0
fare,1.0,0.75,-25.0
sperm,2.0,1.5,-25.0
dame,4.0,3.0,-25.0
herb,1.0,0.75,-25.0
whale,3.0,2.25,-25.0
traveller,2.0,1.5,-25.0
appropriations,2.0,1.5,-25.0
instructors,1.0,0.75,-25.0
bedford,5.0,3.75,-25.0
stationery,3.0,2.25,-25.0
antibody,2.0,1.5,-25.0
calvin,2.0,1.5,-25.0
bumper,1.0,0.75,-25.0
pn,5.0,3.75,-25.0
inbox,3.0,2.25,-25.0
incl,1.0,0.75,-25.0
ala,4.0,3.0,-25.0
samba,1.0,0.75,-25.0
inspections,1.0,0.75,-25.0
hydraulic,2.0,1.5,-25.0
belle,2.0,1.5,-25.0
upc,1.0,0.75,-25.0
dui,1.0,0.75,-25.0
worm,2.0,1.5,-25.0
polyester,1.0,0.75,-25.0
cubic,3.0,2.25,-25.0
skirts,2.0,1.5,-25.0
mats,1.0,0.75,-25.0
privileges,2.0,1.5,-25.0
commodities,1.0,0.75,-25.0
pvc,4.0,3.0,-25.0
serbia,1.0,0.75,-25.0
sheriff,1.0,0.75,-25.0
elect,2.0,1.5,-25.0
concentrate,5.0,3.75,-25.0
preston,1.0,0.75,-25.0
usda,1.0,0.75,-25.0
investigators,2.0,1.5,-25.0
baking,1.0,0.75,-25.0
marijuana,2.0,1.5,-25.0
sticky,4.0,3.0,-25.0
generous,3.0,2.25,-25.0
sparc,1.0,0.75,-25.0
salvation,1.0,0.75,-25.0
dover,1.0,0.75,-25.0
removable,5.0,3.75,-25.0
burke,4.0,3.0,-25.0
touring,1.0,0.75,-25.0
pale,1.0,0.75,-25.0
declare,1.0,0.75,-25.0
jewel,1.0,0.75,-25.0
convertible,1.0,0.75,-25.0
pam,3.0,2.25,-25.0
painful,1.0,0.75,-25.0
velvet,1.0,0.75,-25.0
secretariat,3.0,2.25,-25.0
dim,4.0,3.0,-25.0
lately,1.0,0.75,-25.0
wc,1.0,0.75,-25.0
respected,5.0,3.75,-25.0
affair,2.0,1.5,-25.0
metres,1.0,0.75,-25.0
immigrants,2.0,1.5,-25.0
pencil,3.0,2.25,-25.0
endorsed,4.0,3.0,-25.0
liberia,1.0,0.75,-25.0
sherman,5.0,3.75,-25.0
mali,4.0,3.0,-25.0
yugoslavia,1.0,0.75,-25.0
namespace,2.0,1.5,-25.0
triumph,5.0,3.75,-25.0
heel,1.0,0.75,-25.0
gently,1.0,0.75,-25.0
tulsa,1.0,0.75,-25.0
blanket,4.0,3.0,-25.0
blades,2.0,1.5,-25.0
frontpage,1.0,0.75,-25.0
picnic,2.0,1.5,-25.0
delegation,1.0,0.75,-25.0
greenhouse,2.0,1.5,-25.0
wx,1.0,0.75,-25.0
mae,3.0,2.25,-25.0
moldova,3.0,2.25,-25.0
descending,4.0,3.0,-25.0
cooked,3.0,2.25,-25.0
fatty,1.0,0.75,-25.0
mariah,1.0,0.75,-25.0
municipality,2.0,1.5,-25.0
endorsement,1.0,0.75,-25.0
seq,1.0,0.75,-25.0
glow,1.0,0.75,-25.0
aquarium,1.0,0.75,-25.0
violin,1.0,0.75,-25.0
promptly,3.0,2.25,-25.0
newark,1.0,0.75,-25.0
treasures,2.0,1.5,-25.0
hometown,4.0,3.0,-25.0
collectible,1.0,0.75,-25.0
creations,4.0,3.0,-25.0
excitement,4.0,3.0,-25.0
carmen,2.0,1.5,-25.0
asbestos,1.0,0.75,-25.0
wagon,1.0,0.75,-25.0
favour,1.0,0.75,-25.0
soa,3.0,2.25,-25.0
webcast,4.0,3.0,-25.0
notre,3.0,2.25,-25.0
antarctica,3.0,2.25,-25.0
cradle,3.0,2.25,-25.0
flour,2.0,1.5,-25.0
blond,1.0,0.75,-25.0
jumping,3.0,2.25,-25.0
antibodies,1.0,0.75,-25.0
hygiene,1.0,0.75,-25.0
virtue,4.0,3.0,-25.0
bouquet,1.0,0.75,-25.0
departmental,1.0,0.75,-25.0
bbs,4.0,3.0,-25.0
ind,4.0,3.0,-25.0
fibre,3.0,2.25,-25.0
jets,3.0,2.25,-25.0
spokesman,3.0,2.25,-25.0
cursor,1.0,0.75,-25.0
stuffed,2.0,1.5,-25.0
maiden,1.0,0.75,-25.0
yarn,4.0,3.0,-25.0
knit,1.0,0.75,-25.0
mug,1.0,0.75,-25.0
knitting,1.0,0.75,-25.0
bhutan,1.0,0.75,-25.0
liechtenstein,1.0,0.75,-25.0
mating,3.0,2.25,-25.0
allah,1.0,0.75,-25.0
ob,1.0,0.75,-25.0
pike,2.0,1.5,-25.0
cologne,2.0,1.5,-25.0
gzip,1.0,0.75,-25.0
wishing,1.0,0.75,-25.0
insulation,1.0,0.75,-25.0
asylum,4.0,3.0,-25.0
lightbox,1.0,0.75,-25.0
cocktail,1.0,0.75,-25.0
english,476.0,356.68,-25.07
sub,1091.0,813.98,-25.39
enable,115.0,85.6,-25.57
mars,106.0,78.84,-25.62
kill,83.0,61.57,-25.82
india,156.0,115.64,-25.87
codes,74.0,54.82,-25.92
depends,70.0,51.81,-25.99
manufacturing,168.0,123.9,-26.25
usb,110.0,81.1,-26.27
phi,321.0,236.53,-26.31
sections,51.0,37.55,-26.37
handling,50.0,36.79,-26.42
facility,47.0,34.54,-26.51
ltd,92.0,67.58,-26.54
serial,44.0,32.29,-26.61
maker,87.0,63.83,-26.63
listening,42.0,30.79,-26.69
grammar,83.0,60.82,-26.72
monster,41.0,30.04,-26.73
fantasy,82.0,60.07,-26.74
radiation,40.0,29.29,-26.78
finger,38.0,27.78,-26.89
viewer,38.0,27.78,-26.89
ronald,38.0,27.78,-26.89
retrieved,262.0,191.48,-26.92
optional,37.0,27.03,-26.95
eds,73.0,53.31,-26.97
circumstances,36.0,26.28,-27.0
amsterdam,36.0,26.28,-27.0
ready,105.0,76.59,-27.06
site,205.0,149.43,-27.11
arizona,34.0,24.78,-27.12
ts,34.0,24.78,-27.12
hearing,33.0,24.03,-27.18
walking,33.0,24.03,-27.18
info,98.0,71.34,-27.2
department,228.0,165.95,-27.21
rider,126.0,91.61,-27.29
http,9168.0,6664.27,-27.31
appliances,31.0,22.53,-27.32
advert,31.0,22.53,-27.32
frequencies,31.0,22.53,-27.32
metadata,121.0,87.86,-27.39
plate,30.0,21.78,-27.4
crash,30.0,21.78,-27.4
consequence,30.0,21.78,-27.4
accessed,59.0,42.8,-27.46
hypothetical,29.0,21.03,-27.48
navy,57.0,41.3,-27.54
currently,169.0,122.4,-27.57
anywhere,28.0,20.27,-27.61
strings,28.0,20.27,-27.61
format,271.0,195.99,-27.68
visible,54.0,39.05,-27.69
listings,27.0,19.52,-27.7
alerts,27.0,19.52,-27.7
investing,27.0,19.52,-27.7
radical,27.0,19.52,-27.7
lightweight,27.0,19.52,-27.7
levy,27.0,19.52,-27.7
rick,80.0,57.82,-27.73
auction,26.0,18.77,-27.81
rome,26.0,18.77,-27.81
symbols,26.0,18.77,-27.81
catalyst,26.0,18.77,-27.81
empty,51.0,36.79,-27.86
recognized,51.0,36.79,-27.86
spectrum,151.0,108.88,-27.89
utility,75.0,54.07,-27.91
deals,50.0,36.04,-27.92
inventory,25.0,18.02,-27.92
nelson,25.0,18.02,-27.92
alternatives,25.0,18.02,-27.92
uri,25.0,18.02,-27.92
mind,223.0,160.69,-27.94
dr,122.0,87.86,-27.98
broadband,24.0,17.27,-28.04
organic,24.0,17.27,-28.04
thumbnail,24.0,17.27,-28.04
pharmaceutical,24.0,17.27,-28.04
netherlands,47.0,33.79,-28.11
password,23.0,16.52,-28.17
roll,23.0,16.52,-28.17
wear,46.0,33.04,-28.17
skype,23.0,16.52,-28.17
ascii,23.0,16.52,-28.17
picking,23.0,16.52,-28.17
neighbor,67.0,48.06,-28.27
installed,44.0,31.54,-28.32
ia,22.0,15.77,-28.32
somewhat,22.0,15.77,-28.32
yard,44.0,31.54,-28.32
compound,22.0,15.77,-28.32
demographic,22.0,15.77,-28.32
med,21.0,15.02,-28.48
rm,21.0,15.02,-28.48
rpm,21.0,15.02,-28.48
ensures,21.0,15.02,-28.48
informative,20.0,14.27,-28.65
webpage,20.0,14.27,-28.65
suited,20.0,14.27,-28.65
entrepreneurs,20.0,14.27,-28.65
jay,40.0,28.53,-28.67
correctly,40.0,28.53,-28.67
opposite,39.0,27.78,-28.77
detector,58.0,41.3,-28.79
sustainable,19.0,13.52,-28.84
permits,19.0,13.52,-28.84
demonstration,57.0,40.55,-28.86
please,56.0,39.8,-28.93
publish,37.0,26.28,-28.97
arrive,37.0,26.28,-28.97
proc,105.0,74.34,-29.2
australia,139.0,98.37,-29.23
height,51.0,36.04,-29.33
samsung,271.0,191.48,-29.34
wells,17.0,12.01,-29.35
holdings,17.0,12.01,-29.35
chambers,17.0,12.01,-29.35
alto,17.0,12.01,-29.35
penguin,17.0,12.01,-29.35
fraud,100.0,70.58,-29.42
eugene,33.0,23.28,-29.45
fuzzy,788.0,555.67,-29.48
observations,98.0,69.08,-29.51
adjust,49.0,34.54,-29.51
conduct,32.0,22.53,-29.59
bags,32.0,22.53,-29.59
var,16.0,11.26,-29.62
posting,16.0,11.26,-29.62
para,16.0,11.26,-29.62
counts,16.0,11.26,-29.62
barnes,16.0,11.26,-29.62
accommodate,16.0,11.26,-29.62
investigated,16.0,11.26,-29.62
possess,16.0,11.26,-29.62
cisco,47.0,33.04,-29.7
concerning,31.0,21.78,-29.74
lists,107.0,75.09,-29.82
aka,30.0,21.03,-29.9
missouri,15.0,10.51,-29.93
aggregate,15.0,10.51,-29.93
bone,29.0,20.27,-30.1
wiring,29.0,20.27,-30.1
switzerland,72.0,50.31,-30.12
globe,57.0,39.8,-30.18
sellers,14.0,9.76,-30.29
requested,14.0,9.76,-30.29
quiet,14.0,9.76,-30.29
freeware,14.0,9.76,-30.29
aggressive,14.0,9.76,-30.29
harper,14.0,9.76,-30.29
complement,28.0,19.52,-30.29
simulation,317.0,220.77,-30.36
strange,41.0,28.53,-30.41
ear,27.0,18.77,-30.48
cameron,27.0,18.77,-30.48
drives,40.0,27.78,-30.55
fcc,53.0,36.79,-30.58
pm,26.0,18.02,-30.69
agreement,52.0,36.04,-30.69
ipod,26.0,18.02,-30.69
denmark,13.0,9.01,-30.69
pulse,26.0,18.02,-30.69
usual,26.0,18.02,-30.69
subscribers,13.0,9.01,-30.69
browsers,13.0,9.01,-30.69
defects,13.0,9.01,-30.69
penalties,13.0,9.01,-30.69
hazards,13.0,9.01,-30.69
wound,13.0,9.01,-30.69
examine,25.0,17.27,-30.92
giants,25.0,17.27,-30.92
sc,37.0,25.53,-31.0
vol,369.0,254.56,-31.01
oregon,12.0,8.26,-31.17
aol,24.0,16.52,-31.17
forth,12.0,8.26,-31.17
imagine,24.0,16.52,-31.17
firefox,12.0,8.26,-31.17
rc,12.0,8.26,-31.17
stewart,12.0,8.26,-31.17
petroleum,12.0,8.26,-31.17
investigations,12.0,8.26,-31.17
ignored,12.0,8.26,-31.17
lasting,12.0,8.26,-31.17
strikes,12.0,8.26,-31.17
besides,47.0,32.29,-31.3
conversion,23.0,15.77,-31.43
approximate,57.0,39.05,-31.49
la,205.0,140.42,-31.5
smoke,34.0,23.28,-31.53
hopes,34.0,23.28,-31.53
cms,33.0,22.53,-31.73
apparel,11.0,7.51,-31.73
sorted,11.0,7.51,-31.73
feeling,22.0,15.02,-31.73
quoted,11.0,7.51,-31.73
prescribed,11.0,7.51,-31.73
pole,11.0,7.51,-31.73
logging,22.0,15.02,-31.73
viruses,11.0,7.51,-31.73
gsm,22.0,15.02,-31.73
illustrations,11.0,7.51,-31.73
succeed,11.0,7.51,-31.73
clarity,11.0,7.51,-31.73
dozens,22.0,15.02,-31.73
examines,11.0,7.51,-31.73
sound,130.0,88.61,-31.84
mail,64.0,43.55,-31.95
fiber,21.0,14.27,-32.05
attacked,21.0,14.27,-32.05
pp,510.0,345.42,-32.27
wonderful,10.0,6.76,-32.4
faqs,10.0,6.76,-32.4
employers,10.0,6.76,-32.4
drinking,10.0,6.76,-32.4
purchasing,10.0,6.76,-32.4
liberty,10.0,6.76,-32.4
lamp,10.0,6.76,-32.4
stones,10.0,6.76,-32.4
lb,10.0,6.76,-32.4
afraid,10.0,6.76,-32.4
coin,10.0,6.76,-32.4
pays,10.0,6.76,-32.4
jo,10.0,6.76,-32.4
hung,10.0,6.76,-32.4
bryan,20.0,13.52,-32.4
harvey,20.0,13.52,-32.4
pf,10.0,6.76,-32.4
italia,10.0,6.76,-32.4
throwing,10.0,6.76,-32.4
heating,40.0,27.03,-32.42
carriers,30.0,20.27,-32.43
hopkins,30.0,20.27,-32.43
norway,69.0,46.56,-32.52
fluid,29.0,19.52,-32.69
spain,96.0,64.58,-32.73
campus,19.0,12.77,-32.79
chamber,19.0,12.77,-32.79
commented,38.0,25.53,-32.82
crm,28.0,18.77,-32.96
boards,46.0,30.79,-33.07
estate,9.0,6.01,-33.22
northern,9.0,6.01,-33.22
supplied,9.0,6.01,-33.22
null,9.0,6.01,-33.22
officers,9.0,6.01,-33.22
outdoors,9.0,6.01,-33.22
visiting,9.0,6.01,-33.22
adjustable,9.0,6.01,-33.22
tail,9.0,6.01,-33.22
scanners,9.0,6.01,-33.22
iceland,9.0,6.01,-33.22
shuttle,9.0,6.01,-33.22
outlined,9.0,6.01,-33.22
dubai,9.0,6.01,-33.22
persistent,9.0,6.01,-33.22
garmin,9.0,6.01,-33.22
activists,9.0,6.01,-33.22
difficulties,27.0,18.02,-33.26
mirrors,18.0,12.01,-33.28
cinema,26.0,17.27,-33.58
programmes,26.0,17.27,-33.58
rf,26.0,17.27,-33.58
town,17.0,11.26,-33.76
gmt,17.0,11.26,-33.76
latin,17.0,11.26,-33.76
poems,17.0,11.26,-33.76
um,33.0,21.78,-34.0
awards,461.0,304.12,-34.03
producers,41.0,27.03,-34.07
connecticut,8.0,5.26,-34.25
consultants,8.0,5.26,-34.25
jokes,8.0,5.26,-34.25
copper,8.0,5.26,-34.25
troops,8.0,5.26,-34.25
ourselves,8.0,5.26,-34.25
revenues,8.0,5.26,-34.25
rod,8.0,5.26,-34.25
fame,8.0,5.26,-34.25
mounting,8.0,5.26,-34.25
tolerance,8.0,5.26,-34.25
backgrounds,8.0,5.26,-34.25
responding,8.0,5.26,-34.25
viii,8.0,5.26,-34.25
sexuality,8.0,5.26,-34.25
wires,8.0,5.26,-34.25
persian,8.0,5.26,-34.25
keno,8.0,5.26,-34.25
grams,8.0,5.26,-34.25
purchased,32.0,21.03,-34.28
inspection,24.0,15.77,-34.29
dns,24.0,15.77,-34.29
utilities,16.0,10.51,-34.31
johns,16.0,10.51,-34.31
code,1189.0,777.94,-34.57
swift,23.0,15.02,-34.7
res,38.0,24.78,-34.79
gear,174.0,113.39,-34.83
youth,15.0,9.76,-34.93
replies,15.0,9.76,-34.93
pound,15.0,9.76,-34.93
incredible,15.0,9.76,-34.93
educators,15.0,9.76,-34.93
matched,15.0,9.76,-34.93
compromise,15.0,9.76,-34.93
bluetooth,178.0,115.64,-35.03
representatives,22.0,14.27,-35.14
repeat,22.0,14.27,-35.14
ad,95.0,61.57,-35.19
award,386.0,250.05,-35.22
angel,50.0,32.29,-35.42
shops,7.0,4.51,-35.57
nursing,7.0,4.51,-35.57
jesus,7.0,4.51,-35.57
prints,7.0,4.51,-35.57
foods,7.0,4.51,-35.57
pounds,7.0,4.51,-35.57
southwest,7.0,4.51,-35.57
img,7.0,4.51,-35.57
dozen,7.0,4.51,-35.57
spell,7.0,4.51,-35.57
technician,7.0,4.51,-35.57
britannica,7.0,4.51,-35.57
dept,7.0,4.51,-35.57
navigator,7.0,4.51,-35.57
peers,7.0,4.51,-35.57
flying,21.0,13.52,-35.62
reliance,21.0,13.52,-35.62
hour,56.0,36.04,-35.64
meter,14.0,9.01,-35.64
clinic,14.0,9.01,-35.64
geo,14.0,9.01,-35.64
boom,14.0,9.01,-35.64
runner,14.0,9.01,-35.64
door,48.0,30.79,-35.85
wire,34.0,21.78,-35.94
bush,20.0,12.77,-36.15
advisory,20.0,12.77,-36.15
mod,20.0,12.77,-36.15
stamp,20.0,12.77,-36.15
reel,20.0,12.77,-36.15
subscribe,13.0,8.26,-36.46
woods,13.0,8.26,-36.46
ebook,13.0,8.26,-36.46
ceremony,13.0,8.26,-36.46
readily,13.0,8.26,-36.46
covered,45.0,28.53,-36.6
utc,19.0,12.01,-36.79
hydrogen,19.0,12.01,-36.79
zip,12.0,7.51,-37.42
virgin,12.0,7.51,-37.42
misc,12.0,7.51,-37.42
humor,24.0,15.02,-37.42
pleasure,12.0,7.51,-37.42
columbus,12.0,7.51,-37.42
rolled,12.0,7.51,-37.42
fridge,12.0,7.51,-37.42
deutsche,30.0,18.77,-37.43
euro,18.0,11.26,-37.44
rolls,18.0,11.26,-37.44
rn,18.0,11.26,-37.44
pics,6.0,3.75,-37.5
canon,6.0,3.75,-37.5
dry,6.0,3.75,-37.5
beer,6.0,3.75,-37.5
lesson,6.0,3.75,-37.5
voltage,6.0,3.75,-37.5
traveler,6.0,3.75,-37.5
extras,6.0,3.75,-37.5
burn,6.0,3.75,-37.5
minneapolis,6.0,3.75,-37.5
alphabetical,6.0,3.75,-37.5
stadium,6.0,3.75,-37.5
queensland,6.0,3.75,-37.5
bicycle,6.0,3.75,-37.5
volt,6.0,3.75,-37.5
rid,6.0,3.75,-37.5
berry,6.0,3.75,-37.5
tigers,6.0,3.75,-37.5
kathy,6.0,3.75,-37.5
excuse,6.0,3.75,-37.5
textbook,6.0,3.75,-37.5
dealt,6.0,3.75,-37.5
bell,52.0,32.29,-37.9
snow,23.0,14.27,-37.96
proposals,40.0,24.78,-38.05
adequate,11.0,6.76,-38.55
nyc,22.0,13.52,-38.55
tune,22.0,13.52,-38.55
previews,11.0,6.76,-38.55
univ,11.0,6.76,-38.55
packets,11.0,6.76,-38.55
sheffield,11.0,6.76,-38.55
bradford,11.0,6.76,-38.55
badly,11.0,6.76,-38.55
fleet,38.0,23.28,-38.74
amazing,27.0,16.52,-38.81
villa,16.0,9.76,-39.0
tagged,16.0,9.76,-39.0
interval,117.0,71.34,-39.03
belgium,26.0,15.77,-39.35
patents,72.0,43.55,-39.51
saturn,66.0,39.8,-39.7
france,151.0,90.86,-39.83
employer,10.0,6.01,-39.9
notify,10.0,6.01,-39.9
hunting,10.0,6.01,-39.9
delaware,10.0,6.01,-39.9
argentina,10.0,6.01,-39.9
epson,10.0,6.01,-39.9
senator,10.0,6.01,-39.9
rush,10.0,6.01,-39.9
pointer,10.0,6.01,-39.9
potato,10.0,6.01,-39.9
gazette,10.0,6.01,-39.9
ftp,35.0,21.03,-39.91
arrangement,15.0,9.01,-39.93
rail,20.0,12.01,-39.95
prev,5.0,3.0,-40.0
kentucky,5.0,3.0,-40.0
caribbean,5.0,3.0,-40.0
charity,5.0,3.0,-40.0
charger,5.0,3.0,-40.0
coal,5.0,3.0,-40.0
louisville,5.0,3.0,-40.0
brush,5.0,3.0,-40.0
payroll,5.0,3.0,-40.0
throws,5.0,3.0,-40.0
fujitsu,5.0,3.0,-40.0
settle,5.0,3.0,-40.0
wallet,5.0,3.0,-40.0
ambassador,5.0,3.0,-40.0
receivers,5.0,3.0,-40.0
demanding,5.0,3.0,-40.0
canberra,5.0,3.0,-40.0
gentleman,5.0,3.0,-40.0
exciting,19.0,11.26,-40.74
japanese,180.0,106.63,-40.76
centres,14.0,8.26,-41.0
oem,14.0,8.26,-41.0
asset,37.0,21.78,-41.14
naturally,32.0,18.77,-41.34
fort,9.0,5.26,-41.56
mayor,9.0,5.26,-41.56
passenger,9.0,5.26,-41.56
miniature,9.0,5.26,-41.56
disciplinary,9.0,5.26,-41.56
pressed,9.0,5.26,-41.56
sort,90.0,52.56,-41.6
specialists,18.0,10.51,-41.61
genius,18.0,10.51,-41.61
pen,13.0,7.51,-42.23
accidents,13.0,7.51,-42.23
mixing,13.0,7.51,-42.23
strengthen,13.0,7.51,-42.23
ericsson,56.0,32.29,-42.34
mhz,86.0,49.56,-42.37
mount,21.0,12.01,-42.81
auctions,8.0,4.51,-43.62
myself,8.0,4.51,-43.62
afternoon,8.0,4.51,-43.62
harbor,8.0,4.51,-43.62
routes,8.0,4.51,-43.62
exterior,8.0,4.51,-43.62
automobiles,8.0,4.51,-43.62
moscow,12.0,6.76,-43.67
tribune,12.0,6.76,-43.67
tile,12.0,6.76,-43.67
brave,12.0,6.76,-43.67
toshiba,16.0,9.01,-43.69
mic,20.0,11.26,-43.7
scoop,20.0,11.26,-43.7
tennessee,4.0,2.25,-43.75
eating,4.0,2.25,-43.75
cleveland,4.0,2.25,-43.75
rubber,4.0,2.25,-43.75
municipal,4.0,2.25,-43.75
tropical,4.0,2.25,-43.75
cincinnati,4.0,2.25,-43.75
cartoons,4.0,2.25,-43.75
pentium,4.0,2.25,-43.75
pleasant,4.0,2.25,-43.75
lion,4.0,2.25,-43.75
cod,4.0,2.25,-43.75
fw,4.0,2.25,-43.75
isle,4.0,2.25,-43.75
atm,4.0,2.25,-43.75
ripe,4.0,2.25,-43.75
temperatures,4.0,2.25,-43.75
hardly,4.0,2.25,-43.75
taxation,4.0,2.25,-43.75
headers,4.0,2.25,-43.75
howto,4.0,2.25,-43.75
courage,4.0,2.25,-43.75
pockets,4.0,2.25,-43.75
flex,4.0,2.25,-43.75
fathers,4.0,2.25,-43.75
delight,4.0,2.25,-43.75
annoying,4.0,2.25,-43.75
mentor,4.0,2.25,-43.75
contamination,4.0,2.25,-43.75
crest,4.0,2.25,-43.75
intranet,4.0,2.25,-43.75
span,162.0,90.11,-44.38
tonight,19.0,10.51,-44.68
geology,15.0,8.26,-44.93
parking,56.0,30.79,-45.02
recipe,11.0,6.01,-45.36
converter,11.0,6.01,-45.36
bulk,11.0,6.01,-45.36
leeds,11.0,6.01,-45.36
perth,11.0,6.01,-45.36
expects,11.0,6.01,-45.36
nominated,33.0,18.02,-45.39
carrier,22.0,12.01,-45.41
poland,21.0,11.26,-46.38
inches,7.0,3.75,-46.43
till,7.0,3.75,-46.43
soup,7.0,3.75,-46.43
raleigh,7.0,3.75,-46.43
selections,7.0,3.75,-46.43
ears,7.0,3.75,-46.43
pipes,7.0,3.75,-46.43
longest,7.0,3.75,-46.43
blowing,7.0,3.75,-46.43
bg,7.0,3.75,-46.43
vietnam,10.0,5.26,-47.4
chest,10.0,5.26,-47.4
colours,10.0,5.26,-47.4
wicked,10.0,5.26,-47.4
specializing,10.0,5.26,-47.4
taiwan,40.0,21.03,-47.42
rural,20.0,10.51,-47.45
false,199.0,104.38,-47.55
ns,26.0,13.52,-48.0
dans,13.0,6.76,-48.0
drama,136.0,70.58,-48.1
