Word,2020,2021,2022,2023,2024
journalist,22.0,22.0,20.53,19.49,20.37
abraham,3.0,2.87,2.8,2.66,2.55
js,17.0,16.26,18.66,17.72,16.98
bumper,1.0,0.96,0.93,0.89,0.85
afterwards,7.0,6.69,6.53,6.2,7.64
webpage,6.0,3.83,3.73,3.54,3.4
religions,1.0,1.91,1.87,1.77,1.7
garlic,0.0,0.0,0.0,0.0,0.0
hostels,0.0,0.0,0.0,0.0,0.0
shine,22.0,22.0,21.46,21.27,19.52
senegal,0.0,0.0,0.0,0.0,0.0
explosion,36.0,37.3,36.39,33.67,30.56
pn,4.0,3.83,3.73,3.54,3.4
banned,16.0,14.35,13.06,13.29,13.58
wendy,2.0,1.91,1.87,1.77,1.7
briefs,3.0,3.83,3.73,3.54,3.4
signatures,9.0,8.61,8.4,10.63,10.19
diffs,0.0,0.0,0.0,0.0,0.0
cove,3.0,2.87,2.8,2.66,2.55
mumbai,4.0,3.83,4.67,3.54,4.24
ozone,11.0,10.52,10.26,9.75,9.34
disciplines,14.0,16.26,16.8,16.84,17.82
casa,3.0,2.87,2.8,2.66,2.55
mu,3.0,2.87,5.6,5.32,5.09
daughters,0.0,0.0,0.0,0.0,0.0
conversations,48.0,52.6,51.32,48.74,49.23
radios,10.0,4.78,4.67,4.43,4.24
tariff,0.0,0.0,0.0,0.0,0.0
nvidia,46.0,45.91,43.86,68.23,63.66
opponent,17.0,16.26,15.86,15.95,16.13
pasta,0.0,0.0,0.0,0.0,0.0
simplified,31.0,29.65,31.73,31.01,32.25
muscles,5.0,4.78,5.6,6.2,5.94
serum,0.0,0.0,0.0,0.0,0.0
wrapped,5.0,4.78,6.53,5.32,5.09
swift,9.0,8.61,8.4,7.98,7.64
motherboard,4.0,4.78,5.6,5.32,5.09
runtime,25.0,23.91,25.2,32.79,33.1
inbox,0.0,0.0,0.0,0.0,0.0
focal,16.0,15.3,15.86,15.06,14.43
bibliographic,5.0,4.78,4.67,5.32,5.09
vagina,1.0,0.0,0.0,0.0,0.0
eden,18.0,23.91,27.06,25.7,27.16
distant,17.0,16.26,16.8,18.61,19.52
incl,1.0,0.96,0.93,0.89,0.85
champagne,0.0,0.0,0.0,0.0,0.0
ala,1.0,0.96,0.93,0.89,0.85
decimal,12.0,12.43,12.13,11.52,10.19
hq,1.0,0.96,0.93,0.89,0.85
deviation,16.0,19.13,19.6,19.49,20.37
superintendent,0.0,0.0,0.0,0.0,0.0
propecia,0.0,0.0,0.0,0.0,0.0
dip,2.0,3.83,3.73,3.54,3.4
nbc,7.0,7.65,6.53,6.2,5.09
samba,1.0,0.96,0.93,0.89,0.85
hostel,0.0,0.0,0.0,0.0,0.0
housewives,0.0,0.0,0.0,0.0,0.0
employ,25.0,23.91,26.13,29.24,28.86
mongolia,0.0,0.0,0.0,0.0,0.0
penguin,7.0,8.61,8.4,14.18,4.24
magical,6.0,6.69,6.53,6.2,7.64
influences,15.0,15.3,14.93,13.29,15.28
inspections,1.0,0.96,0.93,0.89,0.85
irrigation,1.0,1.91,2.8,2.66,2.55
miracle,0.0,0.0,1.87,1.77,1.7
manually,35.0,36.34,36.39,33.67,32.25
reprint,0.0,0.0,0.0,0.0,0.0
reid,3.0,1.91,1.87,3.54,8.49
wt,3.0,2.87,1.87,1.77,1.7
hydraulic,1.0,0.96,0.93,0.89,0.85
centered,17.0,22.0,22.4,23.93,22.92
robertson,1.0,1.91,0.93,0.0,0.85
flex,2.0,1.91,1.87,1.77,1.7
yearly,12.0,11.48,11.2,9.75,9.34
penetration,4.0,3.83,3.73,4.43,4.24
wound,4.0,3.83,2.8,2.66,2.55
belle,0.0,0.0,0.0,0.0,0.0
rosa,4.0,2.87,2.8,2.66,2.55
conviction,0.0,0.0,0.0,0.89,0.85
hash,39.0,39.21,35.46,38.99,37.35
omissions,1.0,1.91,1.87,1.77,2.55
writings,7.0,5.74,5.6,5.32,5.09
hamburg,8.0,6.69,6.53,6.2,5.94
lazy,9.0,5.74,6.53,6.2,5.94
mv,1.0,0.0,0.0,0.0,0.0
mpg,1.0,0.0,0.0,0.0,0.0
retrieval,81.0,69.82,70.92,70.0,69.6
qualities,4.0,3.83,4.67,4.43,5.09
cindy,1.0,0.96,0.93,0.89,0.85
lolita,3.0,2.87,2.8,2.66,2.55
fathers,1.0,1.91,1.87,1.77,1.7
carb,0.0,0.0,0.0,0.0,0.0
charging,15.0,14.35,17.73,15.06,15.28
cas,0.0,0.0,0.0,0.89,1.7
marvel,22.0,21.04,21.46,20.38,20.37
lined,0.0,0.96,0.0,0.0,0.0
cio,2.0,1.91,0.93,0.89,0.85
dow,5.0,4.78,4.67,5.32,5.09
prototype,69.0,66.95,67.19,68.23,69.6
importantly,6.0,4.78,3.73,4.43,3.4
rb,1.0,0.96,0.93,0.89,0.85
petite,0.0,0.0,0.0,0.0,0.0
apparatus,6.0,5.74,5.6,4.43,4.24
upc,0.0,0.0,0.0,0.0,0.0
terrain,10.0,10.52,9.33,8.86,8.49
dui,0.0,0.0,0.0,0.0,0.0
pens,0.0,0.0,0.0,0.0,0.0
explaining,17.0,17.22,17.73,18.61,24.62
yen,8.0,7.65,7.47,7.09,6.79
strips,7.0,5.74,5.6,5.32,5.09
gossip,4.0,1.91,1.87,1.77,1.7
rangers,4.0,0.96,0.93,0.89,0.85
nomination,5.0,5.74,5.6,7.09,7.64
empirical,77.0,75.56,73.72,71.78,70.45
mh,0.0,0.96,0.93,0.89,0.85
rotary,0.0,0.0,0.0,0.0,0.85
worm,2.0,1.91,1.87,1.77,1.7
dependence,17.0,17.22,17.73,21.27,21.22
discrete,95.0,81.3,66.25,72.66,69.6
beginner,2.0,1.91,2.8,2.66,2.55
boxed,2.0,1.91,1.87,1.77,1.7
lid,1.0,0.96,0.93,0.89,0.85
sexuality,6.0,4.78,4.67,4.43,4.24
polyester,1.0,0.96,0.93,0.89,0.85
cubic,3.0,2.87,2.8,2.66,2.55
deaf,2.0,1.91,0.93,0.89,0.85
commitments,3.0,3.83,6.53,5.32,8.49
suggesting,17.0,18.17,18.66,16.84,17.82
sapphire,1.0,0.96,0.93,19.49,17.82
kinase,0.0,0.96,0.93,0.0,0.0
skirts,2.0,1.91,1.87,1.77,1.7
mats,0.0,0.0,0.0,0.0,0.0
remainder,8.0,7.65,7.47,7.09,7.64
crawford,8.0,7.65,7.47,7.09,19.52
labeled,78.0,82.25,81.18,99.25,90.82
privileges,2.0,1.91,1.87,1.77,1.7
televisions,4.0,3.83,5.6,6.2,5.94
specializing,10.0,8.61,6.53,6.2,5.94
marking,8.0,8.61,8.4,8.86,8.49
commodities,1.0,0.96,0.93,0.89,0.85
pvc,4.0,3.83,3.73,3.54,3.4
serbia,1.0,0.96,0.93,0.0,0.85
sheriff,1.0,0.96,0.93,0.89,0.85
griffin,6.0,9.56,9.33,8.86,8.49
declined,5.0,5.74,5.6,5.32,8.49
guyana,0.0,0.0,0.0,0.0,0.0
spies,0.0,0.0,0.0,0.89,0.85
blah,0.0,0.0,0.0,0.0,0.0
mime,0.0,0.96,0.93,0.89,0.85
neighbor,50.0,46.86,45.72,42.53,39.89
motorcycles,1.0,0.96,0.93,0.0,0.0
elect,1.0,1.91,1.87,1.77,1.7
highways,4.0,4.78,4.67,4.43,3.4
thinkpad,0.0,0.0,0.0,0.0,0.0
concentrate,5.0,5.74,5.6,5.32,4.24
intimate,6.0,4.78,4.67,5.32,5.09
reproductive,1.0,0.96,0.93,0.89,2.55
preston,1.0,0.96,0.93,0.89,0.85
deadly,3.0,4.78,3.73,4.43,4.24
cunt,0.0,0.0,0.0,0.0,0.0
feof,0.0,0.0,0.0,0.0,0.0
bunny,0.0,0.0,0.0,0.0,0.0
chevy,0.0,0.0,0.0,0.0,0.0
molecules,16.0,18.17,18.66,19.49,21.22
rounds,9.0,6.69,6.53,7.09,6.79
longest,3.0,1.91,2.8,2.66,3.4
refrigerator,22.0,21.04,20.53,18.61,25.46
tions,0.0,0.0,0.0,0.0,0.0
intervals,22.0,20.08,19.6,18.61,17.82
sentences,45.0,40.17,41.06,40.76,44.99
dentists,0.0,0.0,0.0,0.0,0.0
usda,0.0,0.0,0.0,0.0,0.0
exclusion,9.0,8.61,8.4,9.75,9.34
workstation,6.0,5.74,5.6,5.32,5.09
holocaust,0.0,0.0,0.93,0.89,0.85
keen,7.0,6.69,6.53,6.2,5.94
flyer,1.0,1.91,1.87,1.77,1.7
peas,0.0,0.0,0.0,0.0,1.7
dosage,1.0,1.91,0.93,0.0,0.0
receivers,5.0,4.78,4.67,4.43,3.4
urls,6.0,5.74,5.6,4.43,4.24
customise,0.0,0.0,0.0,0.89,0.0
disposition,0.0,0.0,0.0,0.0,0.0
variance,107.0,99.47,97.98,99.25,96.76
navigator,4.0,3.83,3.73,3.54,3.4
investigators,2.0,1.91,1.87,1.77,1.7
cameroon,0.0,0.0,0.0,0.0,0.0
baking,1.0,0.96,0.93,0.89,0.85
marijuana,0.0,0.0,0.0,0.0,0.0
adaptive,98.0,94.69,97.05,94.81,90.82
computed,89.0,91.82,81.18,79.75,78.09
needle,1.0,1.91,1.87,1.77,2.55
baths,0.0,0.0,0.0,0.0,0.0
enb,0.0,0.0,0.0,0.0,0.0
gg,1.0,1.91,1.87,1.77,1.7
cathedral,0.0,0.0,0.93,0.89,0.85
brakes,0.0,0.0,0.0,0.0,0.0
og,3.0,1.91,1.87,1.77,2.55
nirvana,0.0,0.0,0.0,0.0,0.0
ko,3.0,2.87,1.87,0.89,5.94
fairfield,0.0,0.0,0.0,0.0,0.0
owns,6.0,4.78,5.6,7.09,5.94
til,0.0,0.0,0.0,0.0,0.0
invision,0.0,0.0,0.0,0.0,0.0
sticky,1.0,0.96,0.93,0.89,0.85
destiny,5.0,6.69,6.53,6.2,5.94
generous,3.0,2.87,2.8,2.66,2.55
madness,0.0,1.91,1.87,1.77,2.55
emacs,0.0,0.0,0.0,0.0,0.0
climb,3.0,1.91,0.93,0.89,0.85
blowing,1.0,0.96,0.93,0.89,0.85
fascinating,3.0,3.83,3.73,3.54,3.4
landscapes,10.0,8.61,9.33,8.86,9.34
heated,2.0,2.87,2.8,2.66,2.55
lafayette,0.0,0.0,0.0,0.0,0.0
jackie,0.0,0.0,0.93,0.89,28.01
wto,0.0,0.0,0.0,0.0,0.0
computation,176.0,149.2,148.37,147.98,138.35
hay,2.0,1.91,1.87,2.66,2.55
cardiovascular,5.0,3.83,3.73,6.2,7.64
ww,0.0,0.0,0.0,0.0,0.0
sparc,1.0,0.96,0.93,0.89,0.85
cardiac,3.0,2.87,2.8,5.32,7.64
salvation,0.0,0.0,0.0,0.0,0.0
dover,0.0,0.0,0.0,0.0,0.0
adrian,3.0,3.83,6.53,4.43,5.09
predictions,61.0,65.99,74.65,74.43,78.94
accompanying,12.0,13.39,14.0,15.06,13.58
vatican,1.0,0.0,0.0,0.0,0.0
brutal,2.0,1.91,1.87,2.66,2.55
learners,32.0,29.65,29.86,27.47,26.31
gd,1.0,0.96,0.93,2.66,2.55
selective,13.0,11.48,10.26,9.75,9.34
arbitration,0.0,0.0,0.0,0.89,0.85
configuring,1.0,1.91,1.87,1.77,1.7
token,19.0,18.17,15.86,20.38,33.95
editorials,0.0,0.0,0.0,0.0,0.0
zinc,0.0,0.0,0.0,0.0,0.0
sacrifice,7.0,6.69,10.26,10.63,9.34
seekers,1.0,0.96,0.93,5.32,5.09
guru,3.0,2.87,2.8,2.66,2.55
isa,8.0,7.65,7.47,7.09,5.94
removable,4.0,2.87,3.73,3.54,3.4
convergence,85.0,82.25,83.98,88.61,87.43
yields,23.0,22.0,21.46,22.15,23.77
gibraltar,0.0,0.0,0.0,0.0,0.0
levy,15.0,12.43,10.26,9.75,9.34
suited,18.0,16.26,16.8,16.84,14.43
numeric,13.0,12.43,12.13,11.52,11.03
anthropology,8.0,6.69,2.8,2.66,2.55
skating,2.0,1.91,1.87,1.77,2.55
kinda,1.0,0.96,1.87,1.77,1.7
aberdeen,0.0,0.0,0.0,0.89,0.85
emperor,2.0,1.91,0.0,0.0,0.0
grad,1.0,0.96,0.93,1.77,1.7
malpractice,0.0,0.0,0.0,0.0,0.0
dylan,5.0,4.78,4.67,4.43,4.24
bras,0.0,0.0,0.0,0.0,0.0
belts,3.0,1.91,1.87,1.77,0.85
blacks,4.0,3.83,3.73,4.43,4.24
educated,4.0,2.87,2.8,2.66,2.55
rebates,0.0,0.0,0.0,0.0,0.0
reporters,10.0,9.56,8.4,7.98,7.64
burke,2.0,0.0,0.0,0.0,0.0
proudly,0.0,0.0,0.0,0.0,0.0
pix,0.0,0.0,0.0,0.0,0.0
necessity,6.0,5.74,4.67,4.43,5.09
rendering,31.0,29.65,31.73,30.13,28.86
mic,11.0,9.56,9.33,4.43,4.24
inserted,7.0,8.61,6.53,7.09,6.79
pulling,3.0,2.87,2.8,2.66,4.24
basename,0.0,0.0,0.0,0.0,0.0
kyle,12.0,10.52,9.33,7.98,7.64
obesity,4.0,4.78,3.73,3.54,5.09
curves,17.0,18.17,18.66,16.84,15.28
suburban,1.0,0.96,0.0,0.0,0.0
touring,1.0,0.96,0.93,0.89,0.85
clara,4.0,3.83,3.73,4.43,4.24
vertex,17.0,14.35,14.0,20.38,18.67
bw,0.0,0.0,0.0,0.0,0.0
hepatitis,0.0,0.0,0.0,2.66,2.55
nationally,0.0,0.0,0.0,0.0,0.85
tomato,1.0,0.96,0.93,0.0,1.7
andorra,1.0,0.0,0.0,0.0,0.0
waterproof,8.0,7.65,7.47,7.09,6.79
expired,5.0,5.74,6.53,6.2,5.09
mj,0.0,0.96,0.93,0.89,0.85
travels,7.0,5.74,12.13,13.29,13.58
flush,0.0,0.0,0.0,0.0,0.0
waiver,0.0,0.0,0.0,0.0,0.0
pale,1.0,0.96,0.93,1.77,0.85
specialties,2.0,1.91,1.87,0.89,0.85
hayes,6.0,5.74,5.6,5.32,5.09
humanitarian,4.0,3.83,3.73,1.77,1.7
invitations,0.0,0.0,0.0,0.89,0.85
functioning,25.0,24.87,24.26,24.81,21.22
delight,0.0,0.0,0.0,0.0,0.0
survivor,3.0,2.87,2.8,2.66,3.4
garcia,2.0,1.91,1.87,1.77,11.88
cingular,0.0,0.0,0.0,0.0,0.0
economies,5.0,5.74,5.6,5.32,5.09
alexandria,11.0,10.52,10.26,7.98,8.49
bacterial,1.0,0.96,3.73,3.54,3.4
moses,1.0,0.96,0.93,0.89,0.85
counted,2.0,2.87,2.8,3.54,2.55
undertake,5.0,4.78,5.6,5.32,5.09
declare,1.0,0.96,0.93,0.89,0.85
continuously,21.0,20.08,18.66,16.84,17.82
johns,11.0,9.56,8.4,7.98,6.79
valves,1.0,0.96,0.93,0.89,0.85
gaps,13.0,14.35,13.06,12.41,11.88
impaired,16.0,17.22,16.8,16.84,16.13
achievements,7.0,5.74,5.6,6.2,7.64
donors,5.0,4.78,5.6,5.32,5.09
tear,1.0,0.96,0.93,0.89,0.85
jewel,1.0,0.96,0.93,0.89,0.85
teddy,3.0,2.87,2.8,2.66,68.75
lf,1.0,0.96,0.93,0.89,0.85
convertible,1.0,0.96,0.93,0.89,0.85
ata,0.0,0.0,0.0,0.0,0.0
teaches,7.0,5.74,4.67,4.43,5.09
ventures,37.0,40.17,42.93,35.44,39.89
nil,0.0,0.0,0.0,0.0,0.0
bufing,0.0,0.0,0.0,0.0,0.0
stranger,2.0,1.91,0.0,0.0,0.0
tragedy,1.0,0.96,0.93,0.89,0.85
julian,4.0,3.83,1.87,1.77,1.7
nest,159.0,168.33,174.5,174.57,166.36
pam,2.0,1.91,1.87,1.77,1.7
dryer,0.0,0.0,0.0,0.0,0.0
painful,1.0,0.96,0.93,0.89,0.85
velvet,0.0,0.0,0.0,0.0,0.0
tribunal,2.0,1.91,1.87,1.77,1.7
ruled,4.0,4.78,5.6,4.43,5.94
nato,5.0,4.78,3.73,4.43,4.24
pensions,0.0,0.0,0.0,0.0,0.0
prayers,0.0,0.0,0.0,0.0,0.0
funky,0.0,0.0,0.0,0.0,0.85
secretariat,2.0,1.91,1.87,1.77,1.7
nowhere,3.0,4.78,5.6,4.43,5.09
cop,2.0,1.91,1.87,1.77,1.7
paragraphs,0.0,0.0,0.0,0.89,0.85
gale,14.0,14.35,15.86,15.06,14.43
joins,10.0,9.56,10.26,8.86,10.19
adolescent,0.0,0.0,0.0,0.0,0.85
nominations,9.0,9.56,8.4,7.09,7.64
wesley,3.0,3.83,3.73,3.54,3.4
dim,4.0,3.83,3.73,3.54,3.4
lately,1.0,0.96,0.93,0.89,0.85
cancelled,10.0,12.43,13.06,15.95,16.13
scary,2.0,2.87,2.8,1.77,2.55
mattress,1.0,0.96,0.93,0.89,0.85
mpegs,0.0,0.0,0.0,0.0,0.0
brunei,0.0,0.0,0.0,0.0,0.0
likewise,5.0,4.78,3.73,3.54,2.55
banana,0.0,0.0,0.0,0.0,0.0
introductory,5.0,4.78,5.6,4.43,6.79
slovak,1.0,2.87,1.87,1.77,1.7
cakes,0.0,0.0,0.93,0.89,0.0
stan,12.0,11.48,11.2,11.52,11.03
reservoir,12.0,4.78,4.67,4.43,4.24
occurrence,26.0,25.82,26.13,27.47,27.16
idol,4.0,3.83,3.73,3.54,5.09
bloody,1.0,1.91,1.87,1.77,1.7
mixer,0.0,0.0,0.0,0.0,0.0
remind,2.0,1.91,1.87,1.77,2.55
wc,2.0,1.91,1.87,1.77,1.7
worcester,0.0,0.0,0.0,0.0,0.0
sbjct,0.0,0.0,0.0,0.0,0.0
demographic,11.0,9.56,9.33,9.75,8.49
charming,2.0,2.87,2.8,2.66,2.55
mai,9.0,8.61,8.4,0.0,0.0
tooth,3.0,2.87,0.0,0.0,0.0
disciplinary,8.0,7.65,5.6,5.32,5.09
annoying,2.0,0.96,0.93,0.89,0.85
respected,5.0,4.78,4.67,5.32,4.24
stays,4.0,3.83,3.73,3.54,3.4
disclose,5.0,5.74,5.6,5.32,5.09
affair,1.0,0.96,0.93,1.77,1.7
drove,6.0,5.74,5.6,6.2,6.79
washer,0.0,0.0,0.0,0.0,0.0
upset,2.0,1.91,1.87,1.77,1.7
restrict,16.0,17.22,17.73,17.72,17.82
springer,105.0,91.82,89.58,84.18,73.85
beside,3.0,2.87,2.8,2.66,2.55
mines,5.0,4.78,3.73,3.54,3.4
portraits,25.0,24.87,24.26,23.04,22.92
rebound,0.0,0.0,0.0,0.0,0.0
logan,6.0,5.74,6.53,5.32,6.79
mentor,3.0,2.87,3.73,1.77,1.7
interpreted,41.0,43.04,43.86,44.31,43.29
evaluations,11.0,12.43,12.13,11.52,11.03
fought,4.0,3.83,5.6,6.2,5.94
baghdad,0.0,0.0,0.0,1.77,2.55
elimination,5.0,5.74,5.6,6.2,5.09
metres,1.0,0.96,0.93,0.89,0.85
hypothetical,27.0,25.82,25.2,21.27,17.82
immigrants,2.0,1.91,1.87,1.77,1.7
complimentary,0.0,0.0,0.0,0.0,0.0
helicopter,7.0,6.69,7.47,7.09,5.94
pencil,3.0,2.87,2.8,2.66,2.55
freeze,0.0,0.96,0.93,0.89,0.85
hk,3.0,2.87,0.93,1.77,1.7
performer,10.0,4.78,5.6,5.32,7.64
abu,5.0,5.74,3.73,3.54,3.4
titled,74.0,72.69,74.65,74.43,81.48
commissions,0.0,0.0,0.0,0.0,0.0
sphere,26.0,27.74,24.26,28.36,25.46
powerseller,0.0,0.0,0.0,0.0,0.0
moss,4.0,4.78,4.67,4.43,4.24
ratios,20.0,19.13,18.66,17.72,18.67
concord,0.0,0.0,0.0,0.0,0.0
graduated,13.0,13.39,13.06,13.29,12.73
endorsed,4.0,3.83,2.8,2.66,3.4
ty,0.0,0.0,0.0,0.0,0.0
surprising,9.0,7.65,8.4,7.98,8.49
walnut,0.0,0.0,0.0,0.0,0.0
lance,2.0,1.91,1.87,0.89,1.7
ladder,7.0,7.65,7.47,7.09,8.49
italia,4.0,3.83,3.73,2.66,2.55
unnecessary,17.0,15.3,14.93,17.72,16.98
dramatically,11.0,11.48,11.2,10.63,11.03
liberia,1.0,0.96,0.93,0.89,0.85
sherman,1.0,0.96,0.93,0.89,0.85
cork,3.0,1.91,1.87,1.77,1.7
maximize,29.0,25.82,26.13,30.13,30.56
cj,3.0,2.87,2.8,2.66,2.55
hansen,1.0,0.96,0.93,0.89,0.85
senators,3.0,0.96,0.93,0.89,0.85
workout,11.0,11.48,9.33,10.63,9.34
mali,2.0,1.91,1.87,1.77,1.7
yugoslavia,0.0,0.0,0.0,0.0,0.0
bleeding,4.0,2.87,4.67,3.54,3.4
characterization,21.0,22.95,14.93,16.84,16.13
colon,2.0,1.91,0.93,0.89,0.85
likelihood,46.0,47.82,48.52,50.51,54.32
lanes,2.0,1.91,0.93,0.89,0.85
purse,0.0,0.0,0.93,0.89,0.85
fundamentals,7.0,8.61,7.47,7.09,7.64
contamination,4.0,3.83,2.8,1.77,2.55
mtv,2.0,1.91,1.87,1.77,1.7
endangered,5.0,4.78,4.67,4.43,4.24
compromise,12.0,10.52,10.26,8.86,8.49
masturbation,0.0,0.0,0.0,0.0,0.0
optimize,36.0,36.34,38.26,44.31,39.89
stating,35.0,41.13,40.13,40.76,46.68
dome,3.0,2.87,2.8,3.54,3.4
caroline,3.0,2.87,3.73,3.54,4.24
leu,0.0,0.0,0.0,0.0,0.0
expiration,0.0,0.0,0.0,0.0,0.0
namespace,2.0,1.91,1.87,1.77,1.7
align,11.0,12.43,13.06,15.95,17.82
peripheral,33.0,33.47,39.19,37.22,36.5
bless,0.0,0.0,0.0,0.0,0.0
engaging,12.0,14.35,13.06,13.29,14.43
negotiation,9.0,8.61,8.4,7.98,7.64
crest,2.0,1.91,1.87,0.89,0.85
opponents,9.0,10.52,12.13,10.63,9.34
triumph,3.0,2.87,0.93,1.77,1.7
nominated,16.0,14.35,14.0,14.18,14.43
confidentiality,4.0,2.87,2.8,2.66,4.24
electoral,0.0,0.0,0.0,0.0,0.0
changelog,0.0,0.0,0.0,0.0,0.0
welding,1.0,0.0,0.93,0.0,0.0
orgasm,0.0,0.0,0.0,0.0,0.0
deferred,0.0,0.0,0.0,0.0,0.85
alternatively,25.0,23.91,24.26,25.7,27.16
heel,1.0,0.96,0.93,0.89,0.85
alloy,3.0,3.83,0.93,0.89,0.0
condos,0.0,0.0,0.0,0.0,0.0
plots,8.0,10.52,11.2,11.52,10.19
polished,3.0,2.87,2.8,2.66,2.55
yang,16.0,20.08,19.6,22.15,22.07
gently,1.0,0.96,0.93,0.89,0.85
greensboro,0.0,0.0,0.0,0.0,0.0
tulsa,0.0,0.0,0.0,0.0,0.0
locking,3.0,2.87,2.8,3.54,5.94
casey,6.0,5.74,6.53,6.2,5.94
controversial,22.0,22.95,22.4,22.15,23.77
draws,18.0,18.17,16.8,17.72,16.13
fridge,7.0,7.65,7.47,7.09,2.55
blanket,2.0,1.91,1.87,1.77,1.7
bloom,5.0,4.78,3.73,4.43,4.24
qc,2.0,1.91,2.8,3.54,2.55
simpsons,0.0,0.0,0.0,0.0,0.0
lou,4.0,2.87,2.8,2.66,2.55
elliott,1.0,0.0,0.0,0.0,0.0
recovered,8.0,7.65,7.47,7.98,8.49
fraser,2.0,2.87,1.87,1.77,3.4
justify,7.0,9.56,9.33,8.86,8.49
upgrading,6.0,4.78,5.6,6.2,6.79
blades,2.0,1.91,1.87,1.77,1.7
pgp,1.0,0.96,0.0,0.0,0.0
loops,16.0,16.26,14.93,14.18,15.28
surge,2.0,1.91,1.87,2.66,0.85
frontpage,0.0,0.0,0.0,0.0,0.0
trauma,2.0,2.87,2.8,2.66,4.24
aw,1.0,1.91,0.93,0.89,0.85
tahoe,0.0,0.0,0.0,0.89,0.85
advert,1.0,0.96,0.93,0.89,0.85
possess,14.0,13.39,12.13,10.63,11.03
demanding,5.0,4.78,4.67,2.66,2.55
defensive,1.0,1.91,3.73,3.54,3.4
sip,1.0,0.96,0.93,3.54,3.4
flashers,0.0,0.0,0.0,0.0,0.0
subaru,0.0,0.0,0.0,0.0,0.0
forbidden,3.0,1.91,2.8,5.32,5.09
tf,11.0,10.52,13.06,12.41,13.58
vanilla,2.0,2.87,2.8,2.66,2.55
programmers,45.0,40.17,35.46,30.13,32.25
pj,4.0,2.87,2.8,2.66,5.09
monitored,10.0,9.56,10.26,8.86,10.19
installations,3.0,3.83,4.67,4.43,5.09
deutschland,0.0,0.0,0.0,0.0,0.0
picnic,1.0,0.96,0.93,0.89,0.85
souls,1.0,0.96,0.93,0.89,1.7
arrivals,1.0,0.96,0.93,0.89,0.85
spank,0.0,0.0,0.0,0.0,0.0
cw,6.0,4.78,4.67,5.32,5.94
practitioner,1.0,0.96,0.93,0.89,0.0
motivated,31.0,28.69,27.99,27.47,23.77
wr,0.0,0.0,0.0,0.0,0.0
dumb,2.0,3.83,3.73,3.54,2.55
smithsonian,2.0,2.87,2.8,2.66,1.7
hollow,7.0,6.69,6.53,6.2,5.94
vault,2.0,1.91,1.87,1.77,0.85
securely,1.0,1.91,0.93,2.66,3.4
examining,10.0,10.52,12.13,13.29,12.73
fioricet,0.0,0.0,0.0,0.0,0.0
groove,1.0,0.96,0.93,0.89,1.7
revelation,1.0,1.91,2.8,1.77,1.7
rg,1.0,0.96,0.93,0.89,0.85
pursuit,5.0,6.69,9.33,11.52,11.88
delegation,1.0,0.96,0.93,0.0,0.85
wires,4.0,2.87,2.8,2.66,2.55
bl,15.0,14.35,14.0,13.29,12.73
dictionaries,15.0,14.35,14.0,14.18,13.58
mails,12.0,11.48,11.2,10.63,10.19
backing,4.0,3.83,4.67,4.43,4.24
greenhouse,2.0,1.91,1.87,0.89,0.85
sleeps,0.0,0.0,0.0,0.0,0.0
vc,25.0,28.69,28.93,25.7,25.46
blake,7.0,6.69,8.4,7.98,11.88
transparency,34.0,40.17,41.99,46.08,47.53
dee,7.0,6.69,6.53,6.2,6.79
travis,3.0,2.87,2.8,2.66,2.55
wx,0.0,0.0,0.0,0.0,0.0
endless,2.0,4.78,5.6,4.43,4.24
figured,4.0,3.83,3.73,4.43,5.09
orbit,6.0,6.69,7.47,7.09,6.79
currencies,0.0,0.0,0.93,0.89,0.85
niger,0.0,0.0,0.0,0.0,0.0
bacon,1.0,0.0,0.0,0.0,0.0
survivors,7.0,6.69,6.53,9.75,9.34
positioning,18.0,17.22,15.86,15.95,15.28
heater,0.0,0.0,0.0,0.0,0.0
colony,3.0,4.78,4.67,6.2,5.94
cannon,2.0,9.56,10.26,9.75,9.34
circus,0.0,0.0,0.0,0.0,3.4
promoted,25.0,25.82,22.4,21.27,21.22
forbes,29.0,33.47,30.79,26.58,16.13
mae,1.0,0.96,0.93,0.89,0.85
moldova,3.0,2.87,2.8,2.66,2.55
mel,1.0,0.96,0.93,0.89,1.7
descending,4.0,3.83,3.73,3.54,3.4
paxil,0.0,0.0,0.0,0.0,0.0
spine,0.0,0.96,0.93,0.89,0.85
trout,0.0,0.0,0.0,0.0,0.0
enclosed,2.0,1.91,1.87,2.66,3.4
feat,1.0,0.96,0.93,0.89,0.85
temporarily,8.0,9.56,9.33,9.75,11.03
ntsc,0.0,0.0,0.0,0.0,0.0
cooked,3.0,2.87,2.8,2.66,2.55
thriller,5.0,4.78,5.6,5.32,5.94
transmit,18.0,18.17,18.66,18.61,19.52
apnic,0.0,0.0,0.0,0.0,0.0
fatty,0.0,0.0,0.0,0.0,0.0
gerald,9.0,8.61,8.4,6.2,7.64
pressed,7.0,6.69,3.73,6.2,5.94
frequencies,27.0,21.04,22.4,22.15,22.92
scanned,9.0,9.56,12.13,12.41,11.03
reflections,14.0,13.39,13.06,12.41,13.58
hunger,1.0,0.96,0.93,0.89,0.85
mariah,0.0,0.0,0.0,0.0,0.0
sic,6.0,4.78,3.73,4.43,5.09
municipality,0.0,0.0,0.0,0.0,0.0
usps,0.0,0.0,0.0,0.0,0.0
